point_id,time_s,X,Y,Z,A,C
point-0000235,108406.07712796486,-138.14508195638743,279.75,-393.64969607914435,1.5707963267948966,-2.687807048071271
point-0000236,108913.23869210554,-146.10824507445113,279.74999999999994,-390.81490373421076,1.5707963267948966,-2.7077536680941194
point-0000237,109420.40436975149,-154.01328145750247,279.75,-387.8216491046053,1.5707963267948966,-2.7277002881167878
point-0000238,109927.57437502888,-161.85704194259648,279.75,-384.671123069075,1.5707963267948966,-2.7476469081396933
point-0000239,110434.74892043197,-169.6364017453592,279.75,-381.36457908118746,1.5707963267948966,-2.7675935281624287
point-0000240,110941.92821678035,-177.34826170378818,279.75,-377.90333267040666,1.5707963267948966,-2.78754014818525
point-0000241,111449.11247311297,-184.98954951087296,279.75,-374.28876091887327,1.5707963267948966,-2.807486768208025
point-0000242,111836.42929172826,-190.78053550243374,279.74999999999994,-371.4365468438937,1.5707963267948966,-2.822663508438199
point-0000243,112082.05685494035,-194.43879540056201,279.75,-369.59908300650204,1.5707963267948966,-2.832203268023414
point-0000244,112469.35362975168,-200.1575321552606,279.75,-366.60535940866396,1.5707963267948966,-2.8473800082535914
point-0000245,112976.55671014544,-207.5689559925803,279.75,-362.5395865255338,1.5707963267948966,-2.8673266282764054
point-0000246,113483.76564957669,-214.89781094981933,279.74999999999994,-358.32660083656384,1.5707963267948966,-2.8872732482991674
point-0000247,113990.9806463385,-222.14117710031098,279.74999999999994,-353.9680784870689,1.5707963267948966,-2.907219868322003
point-0000248,114498.20189646553,-229.29616852937144,279.74999999999994,-349.46575352839227,1.5707963267948966,-2.9271664883447825
point-0000249,115005.42959367097,-236.35993448264173,279.75,-344.82141722791226,1.5707963267948966,-2.9471131083675504
point-0000250,115512.66392927108,-243.32966050024726,279.75,-340.0369173563965,1.5707963267948966,-2.9670597283904283
point-0000251,116019.9050921005,-250.20256953638534,279.75,-335.1141574529805,1.5707963267948966,-2.987006348413114
point-0000252,116527.15326846887,-256.9759230645729,279.74999999999994,-330.05509606756846,1.5707963267948966,-3.006952968435981
point-0000253,117034.40864205587,-263.6470221667254,279.75,-324.8617459819563,1.5707963267948966,-3.026899588458696
point-0000254,117290.61598944808,-266.9980296301853,279.75,-322.21510759077853,1.5707963267948966,-3.0368728984701314
point-0000255,117546.78796529981,-270.32247984408906,279.75,-319.5361260262671,1.5707963267948966,-3.0468462084815213
point-0000256,118054.06192764726,-276.78113679896416,279.75,-314.0803550221691,1.5707963267948966,-3.066792828504368
point-0000257,118561.34369333065,-283.1296905535388,279.75,-308.4966509398056,1.5707963267948966,-3.0867394485271493
point-0000258,119068.63343393119,-289.36561119833516,279.75,-302.78723526915303,1.5707963267948966,-3.106686068549898
